iter; numVertices; distance; numEdges; edgeProbability; TS_D_ok; TS_D_time; TS_R_ok; TS_R_time; 
20; 28; 35; 116; 31; 1; 26; 1; 15; 
20; 28; 36; 98; 26; 0; 0; 0; 0; 
20; 28; 37; 101; 27; 1; 405; 1; 28; 
20; 28; 38; 115; 30; 0; 0; 1; 498; 
20; 28; 39; 118; 31; 0; 0; 1; 20; 
20; 29; 30; 87; 21; 0; 0; 1; 406; 
20; 29; 31; 86; 21; 0; 0; 0; 0; 
20; 29; 32; 93; 23; 0; 0; 1; 69; 
20; 29; 33; 96; 24; 0; 0; 1; 316; 
20; 29; 34; 109; 27; 0; 0; 1; 190; 
20; 29; 35; 103; 25; 0; 0; 0; 0; 
20; 29; 36; 123; 30; 0; 0; 1; 21; 
20; 29; 37; 127; 31; 0; 0; 1; 4; 
20; 29; 38; 105; 26; 1; 595; 1; 64; 
20; 29; 39; 126; 31; 0; 0; 1; 24; 
21; 20; 30; 39; 21; 0; 0; 0; 0; 
21; 20; 31; 51; 27; 0; 0; 1; 44; 
21; 20; 32; 44; 23; 0; 0; 1; 114; 
21; 20; 33; 47; 25; 0; 0; 0; 0; 
21; 20; 34; 36; 19; 0; 0; 0; 0; 
21; 20; 35; 56; 29; 0; 0; 0; 0; 
21; 20; 36; 51; 27; 0; 0; 1; 77; 
21; 20; 37; 51; 27; 0; 0; 0; 0; 
21; 20; 38; 63; 33; 0; 0; 1; 16; 
21; 20; 39; 70; 37; 1; 57; 1; 7; 
21; 21; 30; 46; 22; 0; 0; 0; 0; 
21; 21; 31; 40; 19; 0; 0; 0; 0; 
21; 21; 32; 40; 19; 0; 0; 0; 0; 
21; 21; 33; 63; 30; 0; 0; 0; 0; 
21; 21; 34; 55; 26; 0; 0; 1; 141; 
21; 21; 35; 72; 34; 1; 153; 1; 18; 
21; 21; 36; 45; 21; 0; 0; 0; 0; 
21; 21; 37; 76; 36; 0; 0; 1; 1; 
21; 21; 38; 70; 33; 1; 37; 1; 11; 
21; 21; 39; 70; 33; 1; 100; 1; 32; 
21; 22; 30; 53; 23; 0; 0; 0; 0; 
21; 22; 31; 47; 20; 0; 0; 0; 0; 
21; 22; 32; 48; 21; 0; 0; 0; 0; 
21; 22; 33; 60; 26; 0; 0; 0; 0; 
21; 22; 34; 55; 24; 0; 0; 1; 42; 
21; 22; 35; 53; 23; 0; 0; 0; 0; 
21; 22; 36; 67; 29; 0; 0; 1; 21; 
21; 22; 37; 90; 39; 0; 0; 1; 1; 
21; 22; 38; 88; 38; 0; 0; 1; 1; 
21; 22; 39; 84; 36; 1; 57; 1; 2; 
21; 23; 30; 62; 25; 0; 0; 1; 51; 
21; 23; 31; 55; 22; 0; 0; 0; 0; 
21; 23; 32; 67; 26; 0; 0; 1; 322; 
21; 23; 33; 52; 21; 0; 0; 1; 87; 
21; 23; 34; 60; 24; 0; 0; 1; 112; 
21; 23; 35; 78; 31; 1; 51; 1; 18; 
21; 23; 36; 83; 33; 0; 0; 1; 41; 
21; 23; 37; 71; 28; 1; 437; 1; 88; 
21; 23; 38; 95; 38; 0; 0; 1; 6; 
21; 23; 39; 84; 33; 0; 0; 1; 6; 
21; 24; 30; 45; 16; 0; 0; 0; 0; 
21; 24; 31; 60; 22; 0; 0; 0; 0; 
21; 24; 32; 73; 26; 0; 0; 1; 356; 
21; 24; 33; 61; 22; 0; 0; 0; 0; 
21; 24; 34; 59; 21; 0; 0; 1; 50; 
21; 24; 35; 61; 22; 0; 0; 1; 240; 
21; 24; 36; 73; 26; 0; 0; 1; 16; 
21; 24; 37; 82; 30; 0; 0; 1; 1; 
21; 24; 38; 82; 30; 1; 20; 1; 10; 
21; 24; 39; 113; 41; 0; 0; 1; 5; 
21; 25; 30; 70; 23; 0; 0; 0; 0; 
21; 25; 31; 70; 23; 0; 0; 0; 0; 
21; 25; 32; 79; 26; 0; 0; 0; 0; 
21; 25; 33; 64; 21; 0; 0; 1; 4; 
21; 25; 34; 73; 24; 1; 183; 1; 340; 
21; 25; 35; 72; 24; 0; 0; 1; 328; 
21; 25; 36; 96; 32; 0; 0; 1; 23; 
21; 25; 37; 100; 33; 1; 209; 1; 9; 
21; 25; 38; 105; 35; 0; 0; 1; 18; 
21; 25; 39; 88; 29; 0; 0; 1; 74; 
21; 26; 30; 89; 27; 0; 0; 1; 57; 
21; 26; 31; 100; 31; 0; 0; 1; 15; 
21; 26; 32; 65; 20; 0; 0; 0; 0; 
21; 26; 33; 99; 30; 0; 0; 1; 20; 
21; 26; 34; 92; 28; 0; 0; 1; 463; 
21; 26; 35; 105; 32; 0; 0; 1; 4; 
21; 26; 36; 86; 26; 0; 0; 1; 47; 
21; 26; 37; 118; 36; 0; 0; 1; 3; 
21; 26; 38; 80; 25; 1; 479; 1; 87; 
21; 26; 39; 109; 34; 0; 0; 1; 70; 
21; 27; 30; 68; 19; 0; 0; 0; 0; 
21; 27; 31; 74; 21; 0; 0; 0; 0; 
21; 27; 32; 73; 21; 0; 0; 1; 573; 
21; 27; 33; 95; 27; 0; 0; 0; 0; 
21; 27; 34; 88; 25; 0; 0; 1; 14; 
21; 27; 35; 102; 29; 0; 0; 1; 173; 
21; 27; 36; 106; 30; 0; 0; 1; 3; 
21; 27; 37; 109; 31; 0; 0; 1; 101; 
21; 27; 38; 93; 26; 0; 0; 1; 26; 
21; 27; 39; 123; 35; 0; 0; 1; 5; 
21; 28; 30; 98; 26; 0; 0; 1; 422; 
21; 28; 31; 82; 22; 0; 0; 0; 0; 
21; 28; 32; 106; 28; 0; 0; 1; 17; 
21; 28; 33; 81; 21; 1; 585; 1; 649; 
21; 28; 34; 83; 22; 0; 0; 1; 160; 
21; 28; 35; 99; 26; 1; 474; 1; 135; 
21; 28; 36; 107; 28; 1; 176; 1; 15; 
21; 28; 37; 129; 34; 0; 0; 1; 13; 
21; 28; 38; 91; 24; 0; 0; 1; 168; 
21; 28; 39; 139; 37; 1; 238; 1; 24; 
21; 29; 30; 82; 20; 0; 0; 0; 0; 
21; 29; 31; 92; 23; 0; 0; 0; 0; 
21; 29; 32; 94; 23; 0; 0; 0; 0; 
21; 29; 33; 137; 34; 0; 0; 1; 30; 
21; 29; 34; 109; 27; 1; 699; 1; 283; 
21; 29; 35; 128; 32; 1; 14; 0; 0; 
21; 29; 36; 106; 26; 0; 0; 1; 177; 
21; 29; 37; 140; 34; 0; 0; 1; 16; 
21; 29; 38; 135; 33; 0; 0; 1; 17; 
21; 29; 39; 147; 36; 1; 234; 1; 5; 
22; 20; 30; 43; 23; 0; 0; 0; 0; 
22; 20; 31; 50; 26; 0; 0; 1; 54; 
22; 20; 32; 43; 23; 0; 0; 0; 0; 
22; 20; 33; 64; 34; 0; 0; 1; 54; 
22; 20; 34; 49; 26; 0; 0; 0; 0; 
22; 20; 35; 47; 25; 0; 0; 0; 0; 
22; 20; 36; 50; 26; 0; 0; 1; 6; 
22; 20; 37; 76; 40; 1; 270; 1; 28; 
22; 20; 38; 40; 21; 0; 0; 0; 0; 
22; 20; 39; 65; 34; 1; 5; 1; 3; 
22; 21; 30; 44; 21; 0; 0; 0; 0; 
22; 21; 31; 56; 27; 1; 315; 1; 34; 
22; 21; 32; 70; 33; 1; 136; 1; 20; 
22; 21; 33; 59; 28; 0; 0; 1; 35; 
22; 21; 34; 49; 23; 0; 0; 0; 0; 
22; 21; 35; 68; 32; 0; 0; 1; 3; 
22; 21; 36; 87; 41; 1; 162; 1; 2; 
22; 21; 37; 62; 30; 1; 261; 1; 42; 
22; 21; 38; 65; 31; 0; 0; 1; 90; 
22; 21; 39; 72; 34; 1; 52; 1; 24; 
22; 22; 30; 31; 13; 0; 0; 0; 0; 
22; 22; 31; 50; 22; 0; 0; 0; 0; 
22; 22; 32; 56; 24; 0; 0; 0; 0; 
22; 22; 33; 49; 21; 0; 0; 0; 0; 
22; 22; 34; 55; 24; 0; 0; 0; 0; 
22; 22; 35; 87; 38; 1; 12; 1; 69; 
22; 22; 36; 69; 30; 1; 7; 1; 21; 
22; 22; 37; 71; 31; 1; 214; 1; 127; 
22; 22; 38; 74; 32; 1; 76; 1; 1; 
22; 22; 39; 76; 33; 0; 0; 1; 10; 
22; 23; 30; 72; 28; 0; 0; 1; 31; 
22; 23; 31; 69; 27; 0; 0; 1; 106; 
22; 23; 32; 51; 20; 0; 0; 0; 0; 
22; 23; 33; 55; 22; 0; 0; 0; 0; 
22; 23; 34; 69; 27; 0; 0; 1; 127; 
22; 23; 35; 64; 25; 0; 0; 0; 0; 
22; 23; 36; 82; 32; 1; 81; 1; 20; 
22; 23; 37; 75; 30; 0; 0; 1; 85; 
22; 23; 38; 75; 30; 1; 232; 1; 362; 
22; 23; 39; 101; 40; 1; 65; 1; 0; 
22; 24; 30; 48; 17; 0; 0; 0; 0; 
22; 24; 31; 64; 23; 0; 0; 1; 154; 
22; 24; 32; 60; 22; 0; 0; 0; 0; 
22; 24; 33; 90; 33; 0; 0; 1; 35; 
22; 24; 34; 59; 21; 0; 0; 0; 0; 
22; 24; 35; 66; 24; 0; 0; 0; 0; 
22; 24; 36; 87; 32; 0; 0; 1; 16; 
22; 24; 37; 72; 26; 0; 0; 1; 258; 
22; 24; 38; 76; 28; 0; 0; 1; 39; 
22; 24; 39; 103; 37; 1; 19; 1; 6; 
22; 25; 30; 77; 26; 0; 0; 1; 94; 
22; 25; 31; 72; 24; 0; 0; 0; 0; 
22; 25; 32; 68; 23; 0; 0; 1; 46; 
22; 25; 33; 76; 25; 0; 0; 1; 18; 
22; 25; 34; 99; 33; 0; 0; 1; 30; 
22; 25; 35; 72; 24; 0; 0; 0; 0; 
22; 25; 36; 87; 29; 1; 72; 1; 23; 
22; 25; 37; 85; 28; 0; 0; 0; 0; 
22; 25; 38; 94; 31; 1; 182; 1; 5; 
22; 25; 39; 81; 27; 0; 0; 1; 127; 
22; 26; 30; 63; 19; 0; 0; 0; 0; 
22; 26; 31; 56; 17; 0; 0; 0; 0; 
22; 26; 32; 64; 20; 0; 0; 0; 0; 
22; 26; 33; 83; 26; 0; 0; 1; 458; 
22; 26; 34; 104; 32; 0; 0; 1; 276; 
22; 26; 35; 73; 22; 0; 0; 1; 21; 
22; 26; 36; 92; 28; 0; 0; 1; 6; 
22; 26; 37; 105; 32; 1; 613; 1; 13; 
22; 26; 38; 90; 28; 0; 0; 1; 132; 
22; 26; 39; 93; 29; 1; 335; 1; 82; 
22; 27; 30; 76; 22; 0; 0; 0; 0; 
22; 27; 31; 75; 21; 0; 0; 0; 0; 
22; 27; 32; 87; 25; 0; 0; 1; 63; 
22; 27; 33; 81; 23; 0; 0; 1; 251; 
22; 27; 34; 88; 25; 0; 0; 1; 49; 
22; 27; 35; 97; 28; 0; 0; 1; 30; 
22; 27; 36; 100; 28; 0; 0; 1; 21; 
22; 27; 37; 104; 30; 0; 0; 1; 14; 
22; 27; 38; 122; 35; 1; 425; 1; 18; 
22; 27; 39; 117; 33; 1; 412; 1; 4; 
22; 28; 30; 89; 24; 0; 0; 1; 423; 
22; 28; 31; 80; 21; 0; 0; 0; 0; 
22; 28; 32; 91; 24; 0; 0; 1; 114; 
22; 28; 33; 118; 31; 0; 0; 1; 62; 
22; 28; 34; 103; 27; 1; 28; 1; 59; 
22; 28; 35; 91; 24; 0; 0; 1; 111; 
22; 28; 36; 121; 32; 0; 0; 1; 18; 
22; 28; 37; 98; 26; 1; 525; 1; 150; 
22; 28; 38; 120; 32; 0; 0; 1; 153; 
22; 28; 39; 150; 40; 1; 7; 1; 5; 
22; 29; 30; 103; 25; 0; 0; 1; 473; 
22; 29; 31; 95; 23; 0; 0; 1; 11; 
22; 29; 32; 106; 26; 0; 0; 1; 59; 
22; 29; 33; 95; 23; 0; 0; 1; 204; 
22; 29; 34; 94; 23; 0; 0; 1; 191; 
22; 29; 35; 118; 29; 0; 0; 1; 39; 
22; 29; 36; 128; 32; 0; 0; 1; 10; 
22; 29; 37; 119; 29; 0; 0; 1; 19; 
22; 29; 38; 130; 32; 0; 0; 1; 15; 
22; 29; 39; 103; 25; 0; 0; 1; 231; 
23; 20; 30; 31; 16; 0; 0; 0; 0; 
23; 20; 31; 36; 19; 0; 0; 0; 0; 
23; 20; 32; 43; 23; 0; 0; 1; 73; 
23; 20; 33; 55; 29; 0; 0; 1; 65; 
23; 20; 34; 60; 32; 1; 11; 1; 93; 
23; 20; 35; 54; 28; 0; 0; 0; 0; 
23; 20; 36; 38; 20; 0; 0; 0; 0; 
23; 20; 37; 68; 36; 0; 0; 1; 9; 
23; 20; 38; 63; 33; 1; 93; 1; 19; 
23; 20; 39; 61; 32; 1; 356; 1; 5; 
23; 21; 30; 46; 22; 0; 0; 0; 0; 
23; 21; 31; 44; 21; 0; 0; 0; 0; 
23; 21; 32; 45; 21; 0; 0; 0; 0; 
23; 21; 33; 52; 25; 0; 0; 0; 0; 
23; 21; 34; 64; 30; 0; 0; 0; 0; 
23; 21; 35; 60; 29; 0; 0; 1; 7; 
23; 21; 36; 58; 28; 0; 0; 1; 128; 
23; 21; 37; 86; 41; 1; 10; 1; 1; 
23; 21; 38; 59; 28; 0; 0; 1; 262; 
23; 21; 39; 80; 38; 0; 0; 1; 2; 
23; 22; 30; 46; 20; 0; 0; 0; 0; 
23; 22; 31; 63; 27; 0; 0; 1; 124; 
23; 22; 32; 58; 25; 0; 0; 0; 0; 
23; 22; 33; 67; 29; 0; 0; 0; 0; 
23; 22; 34; 55; 24; 0; 0; 0; 0; 
23; 22; 35; 75; 32; 1; 212; 1; 46; 
23; 22; 36; 61; 26; 0; 0; 1; 8; 
23; 22; 37; 81; 35; 1; 79; 1; 16; 
23; 22; 38; 73; 32; 0; 0; 1; 22; 
23; 22; 39; 94; 41; 1; 138; 1; 12; 
23; 23; 30; 72; 28; 0; 0; 1; 46; 
23; 23; 31; 83; 33; 0; 0; 1; 24; 
23; 23; 32; 81; 32; 1; 22; 1; 7; 
23; 23; 33; 54; 21; 0; 0; 0; 0; 
23; 23; 34; 63; 25; 0; 0; 1; 573; 
23; 23; 35; 85; 34; 0; 0; 1; 2; 
23; 23; 36; 78; 31; 1; 36; 1; 447; 
23; 23; 37; 62; 25; 0; 0; 0; 0; 
23; 23; 38; 75; 30; 0; 0; 1; 32; 
23; 23; 39; 73; 29; 0; 0; 1; 266; 
23; 24; 30; 46; 17; 0; 0; 0; 0; 
23; 24; 31; 66; 24; 0; 0; 0; 0; 
23; 24; 32; 77; 28; 0; 0; 0; 0; 
23; 24; 33; 79; 29; 0; 0; 1; 114; 
23; 24; 34; 63; 23; 0; 0; 1; 77; 
23; 24; 35; 65; 24; 1; 448; 1; 39; 
23; 24; 36; 74; 27; 0; 0; 1; 39; 
23; 24; 37; 71; 26; 0; 0; 0; 0; 
23; 24; 38; 108; 39; 0; 0; 1; 0; 
23; 24; 39; 92; 33; 1; 83; 1; 6; 
23; 25; 30; 65; 22; 0; 0; 0; 0; 
23; 25; 31; 68; 23; 0; 0; 0; 0; 
23; 25; 32; 63; 21; 0; 0; 0; 0; 
23; 25; 33; 79; 26; 0; 0; 1; 147; 
23; 25; 34; 70; 23; 0; 0; 1; 39; 
23; 25; 35; 101; 34; 1; 134; 1; 5; 
23; 25; 36; 83; 28; 0; 0; 1; 176; 
23; 25; 37; 93; 31; 1; 222; 1; 32; 
23; 25; 38; 103; 34; 0; 0; 1; 414; 
23; 25; 39; 81; 27; 0; 0; 1; 51; 
23; 26; 30; 80; 25; 0; 0; 1; 88; 
23; 26; 31; 64; 20; 0; 0; 0; 0; 
23; 26; 32; 71; 22; 1; 107; 0; 0; 
23; 26; 33; 89; 27; 0; 0; 1; 255; 
23; 26; 34; 85; 26; 0; 0; 1; 17; 
23; 26; 35; 91; 28; 1; 599; 1; 16; 
23; 26; 36; 85; 26; 0; 0; 0; 0; 
23; 26; 37; 96; 30; 0; 0; 1; 80; 
23; 26; 38; 85; 26; 1; 385; 0; 0; 
23; 26; 39; 113; 35; 0; 0; 1; 30; 
23; 27; 30; 84; 24; 0; 0; 1; 213; 
23; 27; 31; 75; 21; 0; 0; 0; 0; 
23; 27; 32; 104; 30; 1; 40; 1; 11; 
23; 27; 33; 77; 22; 0; 0; 0; 0; 
23; 27; 34; 84; 24; 0; 0; 1; 75; 
23; 27; 35; 107; 30; 1; 293; 1; 27; 
23; 27; 36; 94; 27; 0; 0; 1; 229; 
23; 27; 37; 94; 27; 0; 0; 1; 20; 
23; 27; 38; 99; 28; 1; 723; 1; 122; 
23; 27; 39; 105; 30; 1; 86; 1; 533; 
23; 28; 30; 85; 22; 0; 0; 1; 137; 
23; 28; 31; 67; 18; 0; 0; 0; 0; 
23; 28; 32; 80; 21; 0; 0; 0; 0; 
23; 28; 33; 76; 20; 0; 0; 0; 0; 
23; 28; 34; 88; 23; 0; 0; 1; 122; 
23; 28; 35; 131; 35; 0; 0; 1; 20; 
23; 28; 36; 109; 29; 0; 0; 1; 43; 
23; 28; 37; 115; 30; 1; 699; 1; 8; 
23; 28; 38; 115; 30; 1; 200; 1; 48; 
23; 28; 39; 121; 32; 0; 0; 1; 32; 
23; 29; 30; 75; 18; 0; 0; 0; 0; 
23; 29; 31; 78; 19; 0; 0; 0; 0; 
23; 29; 32; 106; 26; 0; 0; 1; 592; 
23; 29; 33; 99; 24; 0; 0; 0; 0; 
23; 29; 34; 111; 27; 1; 223; 1; 70; 
23; 29; 35; 101; 25; 1; 713; 1; 255; 
23; 29; 36; 107; 26; 0; 0; 1; 37; 
23; 29; 37; 120; 30; 0; 0; 1; 52; 
23; 29; 38; 104; 26; 0; 0; 1; 161; 
23; 29; 39; 166; 41; 1; 65; 1; 2; 
24; 20; 30; 43; 23; 0; 0; 0; 0; 
24; 20; 31; 37; 19; 0; 0; 0; 0; 
24; 20; 32; 40; 21; 0; 0; 0; 0; 
24; 20; 33; 44; 23; 0; 0; 0; 0; 
24; 20; 34; 43; 23; 0; 0; 0; 0; 
24; 20; 35; 51; 27; 0; 0; 0; 0; 
24; 20; 36; 54; 28; 1; 30; 0; 0; 
24; 20; 37; 64; 34; 0; 0; 1; 14; 
24; 20; 38; 62; 33; 1; 294; 1; 33; 
24; 20; 39; 68; 36; 0; 0; 1; 32; 
24; 21; 30; 40; 19; 0; 0; 0; 0; 
24; 21; 31; 70; 33; 0; 0; 1; 12; 
24; 21; 32; 57; 27; 0; 0; 1; 221; 
24; 21; 33; 55; 26; 0; 0; 0; 0; 
24; 21; 34; 56; 27; 0; 0; 0; 0; 
24; 21; 35; 52; 25; 0; 0; 1; 64; 
24; 21; 36; 65; 31; 0; 0; 1; 26; 
24; 21; 37; 68; 32; 1; 61; 0; 0; 
24; 21; 38; 68; 32; 0; 0; 1; 25; 
24; 21; 39; 62; 30; 0; 0; 1; 763; 
24; 22; 30; 34; 15; 0; 0; 0; 0; 
24; 22; 31; 59; 26; 0; 0; 0; 0; 
24; 22; 32; 37; 16; 0; 0; 0; 0; 
24; 22; 33; 51; 22; 0; 0; 0; 0; 
24; 22; 34; 60; 26; 0; 0; 1; 8; 
24; 22; 35; 53; 23; 0; 0; 0; 0; 
24; 22; 36; 72; 31; 0; 0; 1; 27; 
24; 22; 37; 93; 40; 0; 0; 1; 7; 
24; 22; 38; 63; 27; 1; 510; 1; 307; 
24; 22; 39; 60; 26; 1; 215; 0; 0; 
24; 23; 30; 51; 20; 0; 0; 0; 0; 
24; 23; 31; 53; 21; 0; 0; 0; 0; 
24; 23; 32; 63; 25; 0; 0; 0; 0; 
24; 23; 33; 59; 23; 0; 0; 0; 0; 
24; 23; 34; 74; 29; 0; 0; 1; 17; 
24; 23; 35; 61; 24; 0; 0; 0; 0; 
24; 23; 36; 66; 26; 0; 0; 0; 0; 
24; 23; 37; 76; 30; 1; 61; 1; 26; 
24; 23; 38; 81; 32; 1; 45; 1; 18; 
24; 23; 39; 86; 34; 1; 300; 1; 40; 
24; 24; 30; 48; 17; 0; 0; 0; 0; 
24; 24; 31; 75; 27; 0; 0; 1; 32; 
24; 24; 32; 60; 22; 0; 0; 0; 0; 
24; 24; 33; 63; 23; 0; 0; 1; 292; 
24; 24; 34; 75; 27; 0; 0; 1; 3; 
24; 24; 35; 78; 28; 1; 69; 1; 74; 
24; 24; 36; 66; 24; 0; 0; 0; 0; 
24; 24; 37; 90; 33; 0; 0; 1; 24; 
24; 24; 38; 102; 37; 1; 151; 1; 2; 
24; 24; 39; 82; 30; 0; 0; 1; 75; 
24; 25; 30; 83; 28; 0; 0; 1; 350; 
24; 25; 31; 54; 18; 0; 0; 0; 0; 
24; 25; 32; 86; 29; 1; 114; 1; 214; 
24; 25; 33; 80; 27; 0; 0; 1; 24; 
24; 25; 34; 62; 21; 0; 0; 0; 0; 
24; 25; 35; 79; 26; 0; 0; 1; 17; 
24; 25; 36; 93; 31; 0; 0; 1; 14; 
24; 25; 37; 125; 42; 1; 513; 1; 10; 
24; 25; 38; 99; 33; 1; 236; 1; 24; 
24; 25; 39; 105; 35; 1; 41; 1; 18; 
24; 26; 30; 60; 18; 0; 0; 0; 0; 
24; 26; 31; 78; 24; 0; 0; 0; 0; 
24; 26; 32; 92; 28; 0; 0; 1; 3; 
24; 26; 33; 73; 22; 0; 0; 0; 0; 
24; 26; 34; 106; 33; 0; 0; 1; 1; 
24; 26; 35; 75; 23; 0; 0; 0; 0; 
24; 26; 36; 92; 28; 0; 0; 1; 444; 
24; 26; 37; 104; 32; 0; 0; 1; 16; 
24; 26; 38; 103; 32; 0; 0; 0; 0; 
24; 26; 39; 102; 31; 1; 322; 1; 9; 
24; 27; 30; 78; 22; 0; 0; 0; 0; 
24; 27; 31; 63; 18; 0; 0; 0; 0; 
24; 27; 32; 82; 23; 0; 0; 1; 202; 
24; 27; 33; 66; 19; 0; 0; 0; 0; 
24; 27; 34; 105; 30; 0; 0; 1; 6; 
24; 27; 35; 97; 28; 0; 0; 1; 31; 
24; 27; 36; 113; 32; 0; 0; 1; 24; 
24; 27; 37; 144; 41; 0; 0; 1; 0; 
24; 27; 38; 102; 29; 0; 0; 1; 15; 
24; 27; 39; 116; 33; 0; 0; 1; 31; 
24; 28; 30; 106; 28; 0; 0; 1; 59; 
24; 28; 31; 90; 24; 0; 0; 0; 0; 
24; 28; 32; 92; 24; 0; 0; 1; 353; 
24; 28; 33; 111; 29; 0; 0; 1; 50; 
24; 28; 34; 118; 31; 0; 0; 1; 271; 
24; 28; 35; 82; 22; 0; 0; 0; 0; 
24; 28; 36; 123; 33; 0; 0; 1; 9; 
24; 28; 37; 148; 39; 1; 416; 1; 15; 
24; 28; 38; 113; 30; 0; 0; 1; 17; 
24; 28; 39; 141; 37; 1; 105; 1; 16; 
24; 29; 30; 76; 19; 0; 0; 1; 108; 
24; 29; 31; 80; 20; 0; 0; 1; 702; 
24; 29; 32; 91; 22; 1; 264; 0; 0; 
24; 29; 33; 115; 28; 0; 0; 1; 166; 
24; 29; 34; 101; 25; 1; 597; 1; 393; 
24; 29; 35; 103; 25; 0; 0; 1; 261; 
24; 29; 36; 110; 27; 0; 0; 1; 134; 
24; 29; 37; 108; 27; 0; 0; 1; 98; 
24; 29; 38; 120; 30; 0; 0; 1; 67; 
24; 29; 39; 150; 37; 1; 355; 1; 1; 
25; 20; 30; 68; 36; 0; 0; 1; 26; 
25; 20; 31; 40; 21; 0; 0; 0; 0; 
25; 20; 32; 41; 22; 0; 0; 0; 0; 
25; 20; 33; 61; 32; 1; 24; 1; 5; 
25; 20; 34; 41; 22; 0; 0; 0; 0; 
25; 20; 35; 46; 24; 0; 0; 1; 253; 
25; 20; 36; 46; 24; 0; 0; 0; 0; 
25; 20; 37; 52; 27; 0; 0; 1; 8; 
25; 20; 38; 63; 33; 1; 58; 1; 9; 
25; 20; 39; 64; 34; 1; 163; 1; 4; 
25; 21; 30; 51; 24; 0; 0; 0; 0; 
25; 21; 31; 43; 20; 0; 0; 0; 0; 
25; 21; 32; 67; 32; 1; 137; 1; 55; 
25; 21; 33; 52; 25; 0; 0; 0; 0; 
25; 21; 34; 66; 31; 1; 20; 1; 12; 
25; 21; 35; 57; 27; 0; 0; 0; 0; 
25; 21; 36; 67; 32; 0; 0; 1; 79; 
25; 21; 37; 59; 28; 0; 0; 1; 110; 
25; 21; 38; 59; 28; 0; 0; 1; 54; 
25; 21; 39; 61; 29; 1; 67; 1; 7; 
25; 22; 30; 42; 18; 0; 0; 0; 0; 
25; 22; 31; 44; 19; 0; 0; 0; 0; 
25; 22; 32; 42; 18; 0; 0; 0; 0; 
25; 22; 33; 59; 26; 0; 0; 0; 0; 
25; 22; 34; 72; 31; 0; 0; 1; 6; 
25; 22; 35; 49; 21; 0; 0; 0; 0; 
25; 22; 36; 58; 25; 0; 0; 0; 0; 
25; 22; 37; 70; 30; 0; 0; 1; 61; 
25; 22; 38; 89; 39; 1; 208; 1; 5; 
25; 22; 39; 76; 33; 1; 123; 1; 40; 
25; 23; 30; 52; 21; 0; 0; 0; 0; 
25; 23; 31; 71; 28; 0; 0; 1; 154; 
25; 23; 32; 58; 23; 0; 0; 0; 0; 
25; 23; 33; 65; 26; 0; 0; 0; 0; 
25; 23; 34; 57; 23; 0; 0; 0; 0; 
25; 23; 35; 76; 30; 0; 0; 1; 4; 
25; 23; 36; 74; 29; 0; 0; 1; 21; 
25; 23; 37; 71; 28; 0; 0; 1; 689; 
25; 23; 38; 94; 37; 1; 196; 1; 8; 
25; 23; 39; 75; 30; 0; 0; 1; 287; 
25; 24; 30; 61; 22; 0; 0; 0; 0; 
25; 24; 31; 63; 23; 0; 0; 0; 0; 
25; 24; 32; 70; 25; 0; 0; 1; 33; 
25; 24; 33; 64; 23; 0; 0; 1; 142; 
25; 24; 34; 80; 29; 0; 0; 1; 217; 
25; 24; 35; 70; 25; 0; 0; 1; 37; 
25; 24; 36; 55; 20; 0; 0; 0; 0; 
25; 24; 37; 71; 26; 0; 0; 1; 16; 
25; 24; 38; 93; 34; 1; 291; 1; 1; 
25; 24; 39; 83; 30; 1; 453; 1; 8; 
25; 25; 30; 73; 24; 0; 0; 0; 0; 
25; 25; 31; 77; 26; 0; 0; 1; 680; 
25; 25; 32; 69; 23; 0; 0; 1; 307; 
25; 25; 33; 78; 26; 0; 0; 0; 0; 
25; 25; 34; 75; 25; 0; 0; 0; 0; 
25; 25; 35; 84; 28; 0; 0; 1; 10; 
25; 25; 36; 95; 32; 0; 0; 1; 5; 
25; 25; 37; 90; 30; 0; 0; 1; 19; 
25; 25; 38; 136; 45; 1; 9; 1; 1; 
25; 25; 39; 94; 31; 1; 31; 1; 1; 
25; 26; 30; 61; 19; 0; 0; 0; 0; 
25; 26; 31; 107; 33; 0; 0; 0; 0; 
25; 26; 32; 75; 23; 0; 0; 0; 0; 
25; 26; 33; 74; 23; 0; 0; 0; 0; 
25; 26; 34; 75; 23; 0; 0; 0; 0; 
25; 26; 35; 83; 26; 0; 0; 1; 107; 
25; 26; 36; 100; 31; 1; 53; 1; 26; 
25; 26; 37; 92; 28; 0; 0; 1; 22; 
25; 26; 38; 122; 38; 1; 97; 1; 132; 
25; 26; 39; 109; 34; 1; 62; 1; 20; 
25; 27; 30; 90; 26; 0; 0; 0; 0; 
25; 27; 31; 89; 25; 0; 0; 1; 117; 
25; 27; 32; 82; 23; 0; 0; 0; 0; 
25; 27; 33; 82; 23; 0; 0; 0; 0; 
25; 27; 34; 89; 25; 0; 0; 1; 113; 
25; 27; 35; 77; 22; 0; 0; 1; 105; 
25; 27; 36; 77; 22; 0; 0; 0; 0; 
25; 27; 37; 92; 26; 0; 0; 1; 121; 
25; 27; 38; 122; 35; 0; 0; 1; 33; 
25; 27; 39; 115; 33; 1; 78; 1; 13; 
25; 28; 30; 73; 19; 0; 0; 0; 0; 
25; 28; 31; 99; 26; 0; 0; 1; 120; 
25; 28; 32; 74; 20; 0; 0; 0; 0; 
